STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/20/1997,0.69,0,0,,70,48
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/21/1997,0,0,0,,54,37
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/22/1997,0,0,0,,66,36
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/23/1997,0.2,0,0,,56,41
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/24/1997,0,0,0,,54,35
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/25/1997,0.01,0,0,,61,47
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/26/1997,0.1,0,0,,55,46
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/27/1997,0,0,0,,63,35
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/28/1997,0,0,0,,68,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/29/1997,0.89,0,0,,61,53
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/30/1997,0.07,0,0,,65,48
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/1/1997,0.01,0,0,,48,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/2/1997,0,0,0,,55,35
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/3/1997,0.08,0,0,,54,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/4/1997,0.13,0,0,,67,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/5/1997,0.28,0,0,,75,50
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/6/1997,0,0,0,,78,48
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/7/1997,0,0,0,,69,43
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/8/1997,0,0,0,,65,36
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/9/1997,0,0,0,,76,53
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/10/1997,0.01,0,0,,73,46
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/11/1997,0,0,0,,56,35
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/12/1997,0,0,0,,63,31
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/13/1997,0,0,0,,69,41
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/14/1997,0.03,0,0,,70,54
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/15/1997,0.07,0,0,,54,46
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/16/1997,0,0,0,,53,32
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/17/1997,0,0,0,,51,28
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/18/1997,0,0,0,,54,28
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/19/1997,0,0,0,,57,30
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/20/1997,0.03,0,0,,58,32
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/21/1997,0,0,0,,49,34
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/22/1997,0.03,0,0,,43,32
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/23/1997,0.07,0,0,,40,28
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/24/1997,0.03,0.6,1,,46,31
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/25/1997,0,0,0,,45,26
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/26/1997,0.11,0,0,,45,22
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/27/1997,0.34,0,0,,48,35
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/28/1997,0.01,0,0,,42,36
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/29/1997,0,0,0,,45,29
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/30/1997,0,0,0,,53,35
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/31/1997,0,0,0,,59,30
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/1/1997,0.16,0,0,,61,50
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/2/1997,0.88,0,0,,67,51
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/3/1997,0,0,0,,57,44
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/4/1997,0.57,0,0,,61,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/5/1997,0.01,0,0,,51,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/6/1997,0,0,0,,54,36
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/7/1997,0,0,0,,53,33
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/8/1997,0,0,0,,50,30
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/9/1997,0.99,0,0,,43,38
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/10/1997,0.11,0,0,,44,39
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/11/1997,0,0,0,,39,31
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/12/1997,0,0,0,,39,22
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/13/1997,0,0,0,,33,20
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/14/1997,0.44,5.7,0,,26,21
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/15/1997,0.1,2.3,6,,29,25
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/16/1997,0.14,2.6,8,,28,17
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/17/1997,0,0,8,,39,15
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/18/1997,0,0,6,,37,27
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/19/1997,0,0,5,,37,18
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/20/1997,0,0,3,,38,27
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/21/1997,0,0,3,,44,35
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/22/1997,0.02,0.2,0,,35,25
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/23/1997,0.08,2.1,2,,36,26
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/24/1997,0,0.2,0,,35,20
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/25/1997,0,0,0,,35,13
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/26/1997,0.3,0,0,,45,35
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/27/1997,0.15,1,1,,39,14
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/28/1997,0.03,0.4,1,,34,11
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/29/1997,0,0,1,,38,21
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/30/1997,0.18,1,1,,37,17
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/1/1997,0.15,2.8,3,,28,23
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/2/1997,0.03,0.6,6,,30,22
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/3/1997,0,0,4,,34,16
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/4/1997,0.01,0,3,,38,30
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/5/1997,0.11,0.2,2,,35,32
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/6/1997,0.08,1.1,3,,34,29
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/7/1997,0,0,2,,37,28
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/8/1997,0,0,1,,33,15
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/9/1997,0,0,1,,27,12
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/10/1997,0,0,1,,24,15
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/11/1997,0,0,1,,27,12
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/12/1997,0.01,0.2,1,,33,21
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/13/1997,0.02,0.6,2,,33,29
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/14/1997,0.04,0.5,2,,32,9
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/15/1997,0,0,2,,28,2
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/16/1997,0,0,2,,44,15
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/17/1997,0,0,1,,44,31
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/18/1997,0,0,1,,36,22
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/19/1997,0,0,1,,43,34
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/20/1997,0,0,1,,40,17
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/21/1997,0,0,0,,20,8
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/22/1997,0,0,0,,24,4
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/23/1997,0.19,4.4,1,,32,21
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/24/1997,0,0,4,,31,19
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/25/1997,0.4,0.1,2,,37,25
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/26/1997,0,0,2,,38,34
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/27/1997,0.01,0.3,1,,37,26
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/28/1997,0,0,1,,26,6
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/29/1997,0,0,1,,34,8
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/30/1997,0.56,8.5,4,,34,21
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/31/1997,0.04,1.3,9,,21,-1
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/1/1998,0.03,0.4,8,,23,-15
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/2/1998,0,0,7,,39,23
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/3/1998,0.01,0,5,,47,39
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/4/1998,0.1,1.2,1,,46,19
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/5/1998,0.34,0,2,,41,22
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/6/1998,0.23,0,0,,45,26
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/7/1998,0.51,0,0,,30,26
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/8/1998,2.11,0,0,,34,30
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/9/1998,0.23,0,0,,36,30
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/10/1998,0,0,0,,39,33
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/11/1998,0.02,0.6,0,,36,15
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/12/1998,0,0,0,,29,10
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/13/1998,0.01,0.1,0,,39,21
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/14/1998,0,0,0,,21,4
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/15/1998,0.37,5.7,0,,14,4
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/16/1998,0.42,5.6,8,,20,11
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/17/1998,0,0,10,,14,3
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/18/1998,0,0.1,7,,30,4
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/19/1998,0.04,1.1,7,,32,25
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/20/1998,0.02,0.2,7,,30,24
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/21/1998,0.06,0.9,7,,28,15
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/22/1998,0,0,7,,15,-7
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/23/1998,0.55,6.9,6,,27,-9
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/24/1998,0,0,11,,31,22
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/25/1998,0.03,1.3,10,,28,18
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/26/1998,0.01,0.4,11,,20,-6
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/27/1998,0,0,11,,26,-12
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/28/1998,0,0,10,,36,19
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/29/1998,0,0,10,,31,15
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/30/1998,0.06,0.6,10,,28,22
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/31/1998,0,0,10,,32,27
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/1/1998,0,0,9,,36,14
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/2/1998,0,0,9,,45,21
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/3/1998,0,0,8,,40,25
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/4/1998,0,0,6,,26,13
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/5/1998,0,0,6,,21,7
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/6/1998,0,0,6,,26,2
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/7/1998,0,0,6,,26,5
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/8/1998,0,0,6,,31,9
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/9/1998,0,0,6,,40,7
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/10/1998,0,0,6,,43,14
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/11/1998,0,0,5,,47,35
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/12/1998,0.61,0,3,,43,35
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/13/1998,0,0,2,,35,14
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/14/1998,0,0,1,,14,5
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/15/1998,0,0,1,,17,-1
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/16/1998,0,0,1,,36,7
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/17/1998,0.03,0.3,1,,40,26
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/18/1998,0.17,0,1,,46,31
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/19/1998,0.15,0,0,,40,31
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/20/1998,0.05,0.1,0,,37,31
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/21/1998,0.03,0.4,0,,34,27
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/22/1998,0,0,0,,39,23
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/23/1998,0,0,0,,36,22
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/24/1998,0.2,2.6,0,,34,29
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/25/1998,0.6,6.9,6,,34,31
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/26/1998,0,0,9,,41,31
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/27/1998,0,0,6,,38,32
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/28/1998,0,0,6,,51,27
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/1/1998,0.16,0,4,,44,34
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/2/1998,0.02,0,1,,44,35
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/3/1998,0,0,0,,36,29
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/4/1998,0.21,0.2,0,,40,30
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/5/1998,0,0,0,,38,30
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/6/1998,0,0,0,,38,27
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/7/1998,0.03,0.3,0,,36,28
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/8/1998,0.11,0,0,,43,23
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/9/1998,0.25,0,0,,53,33
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/10/1998,1.2,0.1,0,,49,14
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/11/1998,0.01,0.3,0,,16,8
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/12/1998,0,0,0,,15,5
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/13/1998,0,0,0,,31,0
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/14/1998,0.11,1.1,0,,35,27
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/15/1998,0.17,3.5,1,,31,23
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/16/1998,0,0.1,3,,30,14
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/17/1998,0,0,2,,39,9
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/18/1998,0.02,0,1,,43,23
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/19/1998,0.34,0.4,1,,38,33
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/20/1998,0.02,0,0,,37,28
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/21/1998,0.55,6.6,0,,29,23
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/22/1998,0.48,8.5,8,,29,22
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/23/1998,0.01,0.4,13,,33,13
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/24/1998,0,0,10,,35,19
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/25/1998,0,0,7,,43,11
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/26/1998,0.01,0,6,,53,38
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/27/1998,0,0,0,,66,49
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/28/1998,0.01,0,0,,78,56
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/29/1998,0.01,0,0,,61,42
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/30/1998,0,0,0,,80,37
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/31/1998,0.09,0,0,,84,38
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/1/1998,0.62,0,0,46,55,37
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/2/1998,0.26,0,0,47,52,42
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/3/1998,0.09,0,0,39,43,35
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/4/1998,0.02,0,0,34,36,32
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/5/1998,0.02,0.3,0,38,43,32
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/6/1998,0,0,0,45,54,35
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/7/1998,0,0,0,43,58,28
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/8/1998,0,0,0,44,59,29
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/9/1998,0,0,0,43,50,35
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/10/1998,0,0,0,41,50,31
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/11/1998,0,0,0,41,53,29
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/12/1998,0,0,0,45,62,28
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/13/1998,0,0,0,47,64,30
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/14/1998,0,0,0,51,68,33
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/15/1998,0,0,0,53,68,38
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/16/1998,0.04,0,0,55,69,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/17/1998,0.15,0,0,57,70,44
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/18/1998,0,0,0,50,61,38
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/19/1998,0.27,0,0,53,60,46
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/20/1998,0.29,0,0,46,50,42
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/21/1998,0,0,0,48,62,34
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/22/1998,0,0,0,51,68,33
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/23/1998,0,0,0,54,67,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/24/1998,0,0,0,54,63,45
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/25/1998,0.03,0,0,40,48,31
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/26/1998,0,0,0,39,52,26
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/27/1998,0,0,0,36,46,26
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/28/1998,0,0,0,48,61,35
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/29/1998,0,0,0,53,72,33
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/30/1998,0,0,0,57,76,38
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/1/1998,0,0,0,61,81,41
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/2/1998,0.22,0,0,61,65,56
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/3/1998,0.16,0,0,61,67,54
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/4/1998,0.14,0,0,62,72,52
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/5/1998,0.02,0,0,67,76,58
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/6/1998,0.08,0,0,60,66,54
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/7/1998,0,0,0,63,74,52
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/8/1998,0,0,0,62,73,51
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/9/1998,0.03,0,0,60,65,55
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/10/1998,0.38,0,0,58,62,53
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/11/1998,0.06,0,0,62,74,50
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/12/1998,0,0,0,61,72,49
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/13/1998,0,0,0,58,75,41
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/14/1998,0,0,0,62,80,44
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/15/1998,0,0,0,67,84,49
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/16/1998,0,0,0,70,86,54
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/17/1998,0.28,0,0,70,80,60
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/18/1998,0,0,0,66,78,54
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/19/1998,0,0,0,62,73,50
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/20/1998,0.53,0,0,65,82,47
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/21/1998,0.04,0,0,57,68,45
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/22/1998,0,0,0,54,62,46
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/23/1998,0,0,0,56,73,39
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/24/1998,0,0,0,61,77,44
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/25/1998,0,0,0,64,81,47
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/26/1998,0,0,0,57,70,44
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/27/1998,0,0,0,56,74,38
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/28/1998,0,0,0,67,85,49
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/29/1998,0.33,0,0,75,88,61
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/30/1998,0,0,0,60,70,50
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/31/1998,1.34,0,0,62,73,50
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/1/1998,0,0,0,54,64,43
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/2/1998,0.49,0,0,56,71,41
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/3/1998,0.28,0,0,54,59,48
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/4/1998,0.17,0,0,54,61,47
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/5/1998,0,0,0,56,64,47
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/6/1998,0,0,0,56,60,52
