album,track_name,line,lyric,element,element_artist
THE TORTURED POETS DEPARTMENT,The Black Dog,24,"Was shakin', do you hate me?",Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Black Dog,25,Was it hazing for a cruel fraternity?,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Black Dog,26,I pledged and I still mean it,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Black Dog,27,Old habits die screaming,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Black Dog,28,Six weeks of breathin' clean air,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Black Dog,29,I still miss the smoke,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Black Dog,30,Were you makin' fun of me?,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Black Dog,31,With some esoteric joke?,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Black Dog,32,Now I wanna sell my house,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Black Dog,33,And set fire to all my clothes,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Black Dog,34,And hire a priest to come and exorcise my demons,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Black Dog,35,Even if I die screaming,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Black Dog,36,And I hope you hear it,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Black Dog,37,And then I hope it's shitty in The Black Dog,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Black Dog,38,"When someone plays ""The Starting Line""",Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Black Dog,39,"And you jump up, but she's too young to know this song",Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Black Dog,40,That was intertwined in the tragic fabric of our dreaming,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Black Dog,41,"With tail between your legs, you're leavin'",Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Black Dog,42,I still can't believe it,Outro,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Black Dog,43,'Cause old habits die screaming,Outro,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,1,Yeah,Intro,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,2,"Lilac short skirt, the one that fits me like skin",Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,3,"Did your research, you knew the price goin' in",Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,4,"And I'll tell you one thing, honey",Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,5,"I can tell when somebody still wants me, come clean",Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,6,"Standin' at the bar like something's funny, bubbly",Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,7,"Once you fix your face, I'm goin' in (Yeah)",Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,8,Whether I'm gonna be your wife or,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,9,"Gonna smash up your bike, I haven't decided yet",Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,10,But I'm gonna get you back,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,11,Whether I'm gonna curse you out or,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,12,"Take you back to my house, I haven't decided yet",Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,13,But I'm gonna get you back,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,14,"I, I hear the whispers in your e-e-eyes",Post-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,15,I'll make you wanna think twice,Post-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,16,You'll find that you were never not mine,Post-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,17,(You're mine),Post-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,18,"Small talk, big walk, act like I don't care what you did",Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,19,I'm an Aston Martin that you steered straight into the ditch,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,20,Then ran and hid,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,21,"And I'll tell you one thing, honey",Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,22,I can take the upper hand and touch your body,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,23,Flip the script and leave you like a dumb house party,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,24,Or I might just love you 'til the end (Ah),Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,25,Whether I'm gonna be your wife or,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,26,"Gonna smash up your bike, I haven't decided yet",Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,27,But I'm gonna get you back,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,28,Whether I'm gonna flip you off or,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,29,"Pull you into the closet, I haven't decided yet",Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,30,But I'm gonna get you back,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,31,"I, I hear the whispers in your e-e-eyes",Post-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,32,I'll make you wanna think twice,Post-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,33,You'll find that you were never not mine,Post-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,34,(You're mine),Post-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,35,"I can feel it comin', honey, in the way you move",Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,36,"Push the reset button, we're becomin' something new",Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,37,"Say you got somebody else, say, ""I got someone too""",Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,38,"Even if it's handcuffed, I'm leavin' here with you",Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,39,"Bygones will be bygone, eras fadin' into grey (Fading into grey)",Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,40,"Rebuild all the pieces, but still wanna play the game (Oh)",Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,41,"Told my friends I hate you, but I love you just the same",Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,42,"Pick your poison, babe, I'm poison either way (Ha)",Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,43,Whether I'm gonna be your wife or,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,44,"Gonna smash up your bike, I haven't decided yet",Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,45,But I'm gonna get you back,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,46,Whether I'm gonna curse you out or,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,47,"Take you back to my house, I haven't decided yet",Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,48,But I'm gonna get you back,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,49,"I, I hear the whispers in your e-e-eyes",Post-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,50,I'll make you wanna think twice,Post-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,51,You'll find that you were never not mine,Post-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,imgonnagetyouback,52,I'm gonna get you back,Outro,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,1,Wise men once said,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,2,"""Wild winds are death to the candle""",Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,3,A rose by any other name is a scandal,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,4,"Cautions issued, he stood",Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,5,Shooting the messengers,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,6,They tried to warn him about her,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,7,Cross your thoughtless heart,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,8,Only liquor anoints you,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,9,She's the albatross,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,10,She is here to destroy you,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,11,Wise men once said,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,12,"""One bad seed kills the garden""",Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,13,"""One less temptress, one less dagger to sharpen""",Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,14,Locked me up in towers,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,15,But I'd visit in your dreams,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,16,And they tried to warn you about me,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,17,Cross your thoughtless heart,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,18,Only liquor anoints you,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,19,She's the albatross,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,20,She is here to destroy you,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,21,Devils that you know,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,22,Raise worse hell than a stranger,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,23,She's the death you chose,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,24,You're in terrible danger,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,25,And when that sky rains fire on you,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,26,And you're persona non grata,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,27,I'll tell you how I've been there too,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,28,And that none of it matters,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,29,Wise men once read fake news,Verse 3,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,30,And they believed it,Verse 3,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,31,Jackals raised their hackles,Verse 3,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,32,You couldn't conceive it,Verse 3,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,33,You were sleeping soundly,Verse 3,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,34,When they dragged you from your bed,Verse 3,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,35,And I tried to warn you about them,Verse 3,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,36,So I crossed my thoughtless heart,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,37,Spread my wings like a parachute,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,38,I'm the albatross,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,39,I swept in at the rescue,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,40,The devil that you know,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,41,Looks now more like an angel,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,42,I'm the life you chose,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,43,And all this terrible danger (Ah),Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,44,(This terrible danger; Ah),Outro,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,45,So cross your thoughtless heart (Ah),Outro,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,46,She's the albatross (Ah),Outro,Taylor Swift
THE TORTURED POETS DEPARTMENT,The Albatross,47,She is here to destroy you,Outro,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,1,Your hologram stumbled into my apartment,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,2,Hands in the hair of somebody in darkness,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,3,Named Chloe or Sam or Sophia or Marcus,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,4,And I just watched it happen,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,5,As the decade would play us for fools,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,6,And you saw my bones out with somebody new,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,7,Who seemed like he would've bullied you in school,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,8,And you just watched it happen,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,9,"If you wanna break my cold, cold heart",Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,10,"Just say, ""I loved you the way that you were""",Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,11,If you wanna tear my world apart,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,12,Just say you've always wondered,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,13,You said some things that I can't unabsorb,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,14,You turned me into an idea of sorts,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,15,"You needed me, but you needed drugs more",Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,16,And I couldn't watch it happen,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,17,"I changed into goddesses, villains, and fools",Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,18,Changed plans and lovers and outfits and rules,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,19,All to outrun my desertion of you,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,20,And you just watched it,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,21,"If you wanna break my cold, cold heart",Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,22,"Just say, ""I loved you the way that you were""",Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,23,If you wanna tear my world apart,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,24,Just say you've always wondered,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,25,If the glint in my eye traced the depths of your sigh,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,26,Down that passage in time,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,27,Back to the moment I crashed into you,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,28,Like so many wrecks do,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,29,Too impaired by my youth,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,30,To know what to do,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,31,So if I sell my apartment,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,32,And you have some kids with an internet starlet,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,33,Will that make your memory fade from this scarlet maroon?,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,34,Like it never happened,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,35,Could it be enough to just float in your orbit?,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,36,Can we watch our phantoms like watching wild horses?,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,37,"Cooler in theory, but not if you force it",Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,38,"To be, it just didn't happen",Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,39,"So if you wanna break my cold, cold heart",Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,40,Say you loved me,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,41,And if you wanna tear my world apart,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,42,Say you'll always wonder,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,43,'Cause I wonder,Outro,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,44,Will I always,Outro,Taylor Swift
THE TORTURED POETS DEPARTMENT,Chloe Or Sam Or Sophia Or Marcus,45,Will I always wonder?,Outro,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,1,"(Uh-oh, uh-oh-oh-oh)",Intro,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,2,We hereby conduct,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,3,This post-mortem,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,4,He was a hot house flower to my outdoorsmen,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,5,Our maladies were such,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,6,We could not cure them,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,7,And so a touch that was my birth right became foreign,Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,8,Come one come all,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,9,It's happ'nin' again,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,10,The empathetic hunger descends,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,11,We'll tell no-one,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,12,'Cept all of our friends,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,13,We must know,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,14,How did it end?,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,15,"(Uh-oh, uh-oh-oh-oh)",Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,16,We were blind to unforeseen circumstances,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,17,"We learn the right steps to different dances (Oh, oh-oh)",Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,18,And fell victim to interlopers glances,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,19,"Lost the game of chance, what are the chances?",Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,20,Soon they'll go home to their husbands,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,21,Smug 'cause they know they can trust him,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,22,"Then feverishly calling their cousins (Oh, oh)",Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,23,Guess who we ran into at the shops?,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,24,Walking in circles like she was lost,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,25,Didn't you hear?,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,26,They called it all off,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,27,One gasp and then,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,28,How did it end?,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,29,Say it once again with feeling,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,30,How the death rattle breathing,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,31,Silenced as the soul was leaving,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,32,The deflation of our dreaming,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,33,Leaving me bereft and reeling,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,34,My beloved ghost and me,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,35,Sitting in a tree,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,36,D-Y-I-N-G,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,37,It's happening again,Pre-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,38,How did it end?,Pre-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,39,I can't pretend like I understand,Pre-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,40,How did it end?,Pre-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,41,Come one come all,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,42,It's happening again,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,43,The empathetic hunger descends,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,44,We'll tell no-one,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,45,Except all of our friends,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,46,But I still don't know,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,How Did It End?,47,How did it end?,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,1,I feel so high school every time I look at you,Intro,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,2,I wanna find you in a crowd just to hide from you,Intro,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,3,And in a blink of a crinkling eye,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,4,"I'm sinking, our fingers entwined",Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,5,Cheeks pink in the twinkling lights,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,6,Tell me 'bout the first time you saw me,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,7,I'll drink what you think and I'm high,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,8,From smoking your jokes all damn night,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,9,The brink of a wrinkle in time,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,10,Been a sweet 16 suddenly,Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,11,I'm watching American Pie with you on a Saturday night,Post-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,12,"Your friends are around, so be quiet",Post-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,13,I'm trying to stifle my sighs,Post-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,14,"'Cause I feel so high school every time I look at you, but look at you",Post-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,15,Ba-ba-ba-ba-ba,Post-Chorus,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,16,"Are you gonna marry, kiss, or kill me (Kill me)",Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,17,"It's just a game, but really (Really)",Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,18,I'm bettin' on all three for us two (All three),Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,19,"Get my car door, isn't that sweet? (That sweet)",Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,20,Then pull me to the backseat (Backseat),Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,21,"No one's ever had me (Had me), not like you",Verse 1,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,22,"Truth, dare, spin bottles",Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,23,"You know how to ball, I know Aristotle",Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,24,"Brand new, full throttle",Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,25,Touch me while your bros play Grand Theft Auto,Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,26,"It's true, swear, scouts honor",Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,27,"You knew what you wanted, and, boy, you got her",Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,28,"Brand new, full throttle",Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,29,"You already know, babe",Bridge,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,30,I feel like laughing in the middle of practice,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,31,To that impression you did of your dad again,Verse 2,Taylor Swift
THE TORTURED POETS DEPARTMENT,So High School,32,I'm hearing voices like a madman,Verse 2,Taylor Swift
