drive_id,drive_start,drive_end
2018_13_CHI_NYG_27,Kickoff,Field Goal
2021_03_CAR_HOU_16,Kickoff,Field Goal
2017_01_OAK_TEN_3,Kickoff,Field Goal
2021_17_DEN_LAC_11,Kickoff,Field Goal
2019_10_ARI_TB_5,Kickoff,Field Goal
2018_15_PHI_LA_9,Kickoff,Field Goal
2019_03_LA_CLE_5,Kickoff,Field Goal
2016_16_ATL_CAR_16,Kickoff,Field Goal
2019_14_KC_NE_14,Kickoff,Field Goal
2019_12_DET_WAS_4,Kickoff,Field Goal
2020_07_CLE_CIN_7,Kickoff,Field Goal
2019_03_TEN_JAX_20,Kickoff,Field Goal
2020_04_BUF_LV_2,Kickoff,Field Goal
2016_12_ARI_ATL_4,Kickoff,Field Goal
2016_10_KC_CAR_10,Kickoff,Field Goal
2020_03_SF_NYG_4,Kickoff,Field Goal
2021_09_GB_KC_3,Kickoff,Field Goal
2018_01_KC_LAC_9,Kickoff,Field Goal
2018_10_SEA_LA_14,Kickoff,Field Goal
2016_08_KC_IND_1,Kickoff,Field Goal
2019_15_TB_DET_10,Kickoff,Field Goal
2021_06_KC_WAS_3,Kickoff,Field Goal
2018_06_IND_NYJ_18,Kickoff,Field Goal
2020_14_BAL_CLE_3,Kickoff,Field Goal
2021_08_CIN_NYJ_7,Kickoff,Field Goal
2021_02_NE_NYJ_15,Kickoff,Field Goal
2018_05_GB_DET_7,Kickoff,Field Goal
2016_15_PIT_CIN_10,Kickoff,Field Goal
2017_12_CLE_CIN_11,Kickoff,Field Goal
2018_13_BUF_MIA_12,Kickoff,Field Goal
2019_17_WAS_DAL_18,Kickoff,Field Goal
2021_03_GB_SF_20,Kickoff,Field Goal
2020_17_NO_CAR_11,Kickoff,Field Goal
2021_09_CLE_CIN_18,Kickoff,Field Goal
2017_04_CAR_NE_18,Kickoff,Field Goal
2016_11_BAL_DAL_18,Kickoff,Field Goal
2021_03_BAL_DET_20,Kickoff,Field Goal
2018_06_LA_DEN_20,Kickoff,Field Goal
2016_03_WAS_NYG_20,Kickoff,Field Goal
2021_05_NYJ_ATL_18,Kickoff,Field Goal
2018_02_CAR_ATL_1,Kickoff,Field Goal
2021_14_PIT_MIN_1,Kickoff,Field Goal
2018_16_NYG_IND_8,Kickoff,Field Goal
2021_01_PHI_ATL_1,Kickoff,Field Goal
2017_12_CLE_CIN_3,Kickoff,Field Goal
2018_15_GB_CHI_11,Kickoff,Field Goal
2019_03_NYG_TB_25,Kickoff,Field Goal
2021_03_CIN_PIT_13,Kickoff,Field Goal
2017_12_TEN_IND_5,Kickoff,Field Goal
2021_04_ARI_LA_12,Kickoff,Field Goal
2016_01_NE_ARI_18,Kickoff,Field Goal
2020_12_KC_TB_11,Kickoff,Field Goal
2019_08_LAC_CHI_12,Kickoff,Field Goal
2019_10_KC_TEN_8,Kickoff,Field Goal
2017_08_DEN_KC_18,Kickoff,Field Goal
2016_08_OAK_TB_23,Kickoff,Field Goal
2020_02_NO_LV_1,Kickoff,Field Goal
2016_13_WAS_ARI_12,Kickoff,Field Goal
2019_02_CHI_DEN_1,Kickoff,Field Goal
2021_10_TB_WAS_7,Kickoff,Field Goal
2016_14_NO_TB_14,Kickoff,Field Goal
2019_12_OAK_NYJ_2,Kickoff,Field Goal
2017_13_SF_CHI_1,Kickoff,Field Goal
2021_08_TEN_IND_10,Kickoff,Field Goal
2019_12_BAL_LA_7,Kickoff,Field Goal
2019_05_DEN_LAC_22,Kickoff,Field Goal
2019_09_TB_SEA_16,Kickoff,Field Goal
2017_10_NYJ_TB_12,Kickoff,Field Goal
2021_09_LV_NYG_14,Kickoff,Field Goal
2019_17_NO_CAR_15,Kickoff,Field Goal
2017_14_SF_HOU_15,Kickoff,Field Goal
2021_01_GB_NO_1,Kickoff,Field Goal
2019_16_LA_SF_25,Kickoff,Field Goal
2017_16_TB_CAR_3,Kickoff,Field Goal
2016_13_IND_NYJ_8,Kickoff,Field Goal
2018_13_CLE_HOU_13,Kickoff,Field Goal
2020_13_CLE_TEN_16,Kickoff,Field Goal
2021_17_PHI_WAS_5,Kickoff,Field Goal
2016_05_ATL_DEN_18,Kickoff,Field Goal
2017_17_JAX_TEN_7,Kickoff,Field Goal
2021_18_KC_DEN_6,Kickoff,Field Goal
2016_01_CAR_DEN_18,Kickoff,Field Goal
2017_10_CLE_DET_5,Kickoff,Field Goal
2017_12_HOU_BAL_19,Kickoff,Field Goal
2019_07_LA_ATL_2,Kickoff,Field Goal
2018_08_DEN_KC_5,Kickoff,Field Goal
2019_11_DEN_MIN_1,Kickoff,Field Goal
2020_12_KC_TB_1,Kickoff,Field Goal
2018_02_CLE_NO_23,Kickoff,Field Goal
2019_05_BUF_TEN_20,Kickoff,Field Goal
2018_14_DEN_SF_1,Kickoff,Field Goal
2017_13_NYG_OAK_24,Kickoff,Field Goal
2019_07_MIA_BUF_1,Kickoff,Field Goal
2020_01_LV_CAR_5,Kickoff,Field Goal
2021_18_SEA_ARI_20,Kickoff,Field Goal
2017_05_BAL_OAK_6,Kickoff,Field Goal
2016_12_KC_DEN_26,Kickoff,Field Goal
2016_06_CIN_NE_15,Kickoff,Field Goal
2018_16_GB_NYJ_12,Kickoff,Field Goal
2020_11_PHI_CLE_14,Kickoff,Field Goal
2017_17_KC_DEN_21,Kickoff,Field Goal
2017_05_GB_DAL_8,Kickoff,Field Goal
2018_03_PIT_TB_19,Kickoff,Field Goal
2019_12_TB_ATL_19,Kickoff,Field Goal
2017_01_PHI_WAS_13,Kickoff,Field Goal
2017_05_BAL_OAK_3,Kickoff,Field Goal
2017_13_TB_GB_2,Kickoff,Field Goal
2017_10_NYG_SF_2,Kickoff,Field Goal
2018_01_CHI_GB_13,Kickoff,Field Goal
2019_04_TB_LA_15,Kickoff,Field Goal
2017_06_IND_TEN_6,Kickoff,Field Goal
2017_01_NO_MIN_1,Kickoff,Field Goal
2018_07_NYG_ATL_9,Kickoff,Field Goal
2017_13_PHI_SEA_6,Kickoff,Field Goal
2017_15_GB_CAR_4,Kickoff,Field Goal
2020_05_BUF_TEN_7,Kickoff,Field Goal
2020_13_JAX_MIN_26,Kickoff,Field Goal
2017_15_TEN_SF_13,Kickoff,Field Goal
2018_01_ATL_PHI_7,Kickoff,Field Goal
2018_09_LA_NO_12,Kickoff,Field Goal
2018_11_DAL_ATL_17,Kickoff,Field Goal
2019_16_LA_SF_26,Kickoff,Field Goal
2019_16_BAL_CLE_15,Kickoff,Field Goal
2021_03_MIA_LV_16,Kickoff,Field Goal
2020_04_BUF_LV_8,Kickoff,Field Goal
2018_14_DET_ARI_8,Kickoff,Field Goal
2020_06_HOU_TEN_8,Kickoff,Field Goal
2021_14_BAL_CLE_18,Kickoff,Field Goal
2021_16_MIA_NO_10,Kickoff,Field Goal
2019_11_PIT_CLE_3,Kickoff,Field Goal
2016_01_OAK_NO_22,Kickoff,Field Goal
2018_13_ARI_GB_21,Kickoff,Field Goal
2020_14_KC_MIA_26,Kickoff,Field Goal
2020_16_DEN_LAC_14,Kickoff,Field Goal
2016_08_SD_DEN_24,Kickoff,Field Goal
2021_16_CHI_SEA_15,Kickoff,Field Goal
2021_13_NYG_MIA_22,Kickoff,Field Goal
2016_16_SD_CLE_3,Kickoff,Field Goal
2020_10_WAS_DET_18,Kickoff,Field Goal
2018_02_LAC_BUF_6,Kickoff,Field Goal
2016_07_CHI_GB_8,Kickoff,Field Goal
2016_03_SF_SEA_10,Kickoff,Field Goal
2018_02_OAK_DEN_15,Kickoff,Field Goal
2019_11_BUF_MIA_1,Kickoff,Field Goal
2018_02_PHI_TB_14,Kickoff,Field Goal
2021_16_NYG_PHI_9,Kickoff,Field Goal
2016_11_JAX_DET_13,Kickoff,Field Goal
2019_10_MIA_IND_22,Kickoff,Field Goal
2020_13_DEN_KC_8,Kickoff,Field Goal
2016_04_TEN_HOU_5,Kickoff,Field Goal
2016_17_JAX_IND_13,Kickoff,Field Goal
2021_10_KC_LV_6,Kickoff,Field Goal
2021_04_TB_NE_20,Kickoff,Field Goal
2020_10_SF_NO_5,Kickoff,Field Goal
2016_14_MIN_JAX_7,Kickoff,Field Goal
2020_11_PIT_JAX_2,Kickoff,Field Goal
2017_08_LAC_NE_11,Kickoff,Field Goal
2018_09_PIT_BAL_7,Kickoff,Field Goal
2020_11_GB_IND_21,Kickoff,Field Goal
2016_17_CHI_MIN_11,Kickoff,Field Goal
2021_10_CAR_ARI_21,Kickoff,Field Goal
2016_09_IND_GB_9,Kickoff,Field Goal
2016_11_NO_CAR_15,Kickoff,Field Goal
2020_16_ATL_KC_19,Kickoff,Field Goal
2017_11_ATL_SEA_9,Kickoff,Field Goal
2016_04_DET_CHI_11,Kickoff,Field Goal
2020_16_BUF_NE_1,Kickoff,Field Goal
2019_06_HOU_KC_9,Kickoff,Field Goal
2019_17_WAS_DAL_19,Kickoff,Field Goal
2020_15_DET_TEN_9,Kickoff,Field Goal
2021_10_SEA_GB_1,Kickoff,Field Goal
2019_09_NYJ_MIA_11,Kickoff,Field Goal
2018_17_MIA_BUF_17,Kickoff,Field Goal
2021_06_BUF_TEN_17,Kickoff,Field Goal
2016_15_GB_CHI_22,Kickoff,Field Goal
2019_08_ARI_NO_6,Kickoff,Field Goal
2020_13_IND_HOU_11,Kickoff,Field Goal
2020_06_CHI_CAR_17,Kickoff,Field Goal
2019_10_BUF_CLE_8,Kickoff,Field Goal
2020_17_DAL_NYG_14,Kickoff,Field Goal
2019_09_WAS_BUF_7,Kickoff,Field Goal
2018_17_ATL_TB_16,Kickoff,Field Goal
2017_12_TB_ATL_2,Kickoff,Field Goal
2021_14_DAL_WAS_1,Kickoff,Field Goal
2020_02_MIN_IND_8,Kickoff,Field Goal
2016_04_DET_CHI_14,Kickoff,Field Goal
2021_02_NE_NYJ_6,Kickoff,Field Goal
2021_04_TB_NE_21,Kickoff,Field Goal
2021_09_LAC_PHI_9,Kickoff,Field Goal
2016_15_OAK_SD_12,Kickoff,Field Goal
2018_04_HOU_IND_27,Kickoff,Field Goal
2016_16_MIN_GB_4,Kickoff,Field Goal
2018_01_TEN_MIA_1,Kickoff,Field Goal
2020_05_IND_CLE_19,Kickoff,Field Goal
2016_17_JAX_IND_14,Kickoff,Field Goal
2016_10_DAL_PIT_3,Kickoff,Field Goal
2020_10_DEN_LV_3,Kickoff,Field Goal
2021_06_MIN_CAR_6,Kickoff,Field Goal
2019_10_ATL_NO_8,Kickoff,Field Goal
2017_12_CAR_NYJ_1,Kickoff,Field Goal
2019_13_BUF_DAL_12,Kickoff,Field Goal
2019_05_ARI_CIN_8,Kickoff,Field Goal
2020_07_NYG_PHI_5,Kickoff,Field Goal
2021_07_CAR_NYG_6,Kickoff,Field Goal
2021_16_DET_ATL_13,Kickoff,Field Goal
2020_08_LV_CLE_5,Kickoff,Field Goal
2016_15_CLE_BUF_13,Kickoff,Field Goal
2017_04_CHI_GB_16,Kickoff,Field Goal
2020_09_NE_NYJ_13,Kickoff,Field Goal
2020_03_WAS_CLE_5,Kickoff,Field Goal
2019_09_DET_OAK_4,Kickoff,Field Goal
2020_03_CAR_LAC_7,Kickoff,Field Goal
2018_16_BAL_LAC_10,Kickoff,Field Goal
2020_12_CHI_GB_2,Kickoff,Field Goal
2020_08_TB_NYG_15,Kickoff,Field Goal
2016_13_NYG_PIT_5,Kickoff,Field Goal
2017_14_NO_ATL_1,Kickoff,Field Goal
2021_02_DET_GB_7,Kickoff,Field Goal
2016_09_NO_SF_10,Kickoff,Field Goal
2018_04_HOU_IND_14,Kickoff,Field Goal
2017_04_JAX_NYJ_7,Kickoff,Field Goal
2021_02_TEN_SEA_10,Kickoff,Field Goal
2018_15_TEN_NYG_1,Kickoff,Field Goal
2021_16_IND_ARI_8,Kickoff,Field Goal
2019_10_MIN_DAL_11,Kickoff,Field Goal
2018_13_SF_SEA_12,Kickoff,Field Goal
2018_05_LA_SEA_10,Kickoff,Field Goal
2021_03_MIA_LV_14,Kickoff,Punt
2021_10_DET_PIT_2,Kickoff,Punt
2019_01_BUF_NYJ_4,Kickoff,Punt
2019_17_PIT_BAL_14,Kickoff,Punt
2021_05_NE_HOU_10,Kickoff,Punt
2017_11_JAX_CLE_5,Kickoff,Punt
2017_15_ARI_WAS_4,Kickoff,Punt
2016_09_DAL_CLE_7,Kickoff,Punt
2018_12_CHI_DET_18,Kickoff,Punt
2021_02_BUF_MIA_1,Kickoff,Punt
2020_17_LAC_KC_11,Kickoff,Punt
2021_12_TB_IND_20,Kickoff,Punt
2017_08_PIT_DET_19,Kickoff,Punt
2019_05_GB_DAL_24,Kickoff,Punt
2020_14_HOU_CHI_11,Kickoff,Punt
2020_07_SF_NE_2,Kickoff,Punt
2018_04_MIN_LA_21,Kickoff,Punt
2020_09_LV_LAC_14,Kickoff,Punt
2017_07_ARI_LA_7,Kickoff,Punt
2021_18_GB_DET_14,Kickoff,Punt
2018_01_ATL_PHI_8,Kickoff,Punt
2021_05_CLE_LAC_1,Kickoff,Punt
2016_01_LA_SF_9,Kickoff,Punt
2018_04_KC_DEN_8,Kickoff,Punt
2018_13_BAL_ATL_3,Kickoff,Punt
2020_17_PIT_CLE_3,Kickoff,Punt
2016_11_PHI_SEA_10,Kickoff,Punt
2021_12_CLE_BAL_16,Kickoff,Punt
2016_03_MIN_CAR_15,Kickoff,Punt
2021_07_DET_LA_6,Kickoff,Punt
2018_08_NO_MIN_14,Kickoff,Punt
2019_08_GB_KC_18,Kickoff,Punt
2021_12_CHI_DET_1,Kickoff,Punt
2018_14_JAX_TEN_2,Kickoff,Punt
2021_17_MIN_GB_13,Kickoff,Punt
2020_15_NYJ_LA_1,Kickoff,Punt
2021_03_ATL_NYG_3,Kickoff,Punt
2017_03_OAK_WAS_3,Kickoff,Punt
2016_12_NE_NYJ_15,Kickoff,Punt
2021_03_MIA_LV_6,Kickoff,Punt
2019_01_HOU_NO_14,Kickoff,Punt
2016_13_CAR_SEA_21,Kickoff,Punt
2021_12_BUF_NO_1,Kickoff,Punt
2018_15_GB_CHI_17,Kickoff,Punt
2019_03_TEN_JAX_17,Kickoff,Punt
2019_13_SF_BAL_2,Kickoff,Punt
2016_01_BUF_BAL_18,Kickoff,Punt
2019_13_TB_JAX_1,Kickoff,Punt
2021_16_MIA_NO_15,Kickoff,Punt
2017_17_CHI_MIN_9,Kickoff,Punt
2017_15_BAL_CLE_13,Kickoff,Punt
2017_09_BAL_TEN_7,Kickoff,Punt
2021_14_NO_NYJ_20,Kickoff,Punt
2018_17_ATL_TB_8,Kickoff,Punt
2019_02_ARI_BAL_17,Kickoff,Punt
2017_13_SF_CHI_10,Kickoff,Punt
2020_09_HOU_JAX_18,Kickoff,Punt
2021_12_CHI_DET_12,Kickoff,Punt
2020_03_WAS_CLE_13,Kickoff,Punt
2020_04_LAC_TB_4,Kickoff,Punt
2017_03_BAL_JAX_11,Kickoff,Punt
2020_15_JAX_BAL_6,Kickoff,Punt
2018_04_CLE_OAK_11,Kickoff,Punt
2019_04_TB_LA_2,Kickoff,Punt
2017_13_DET_BAL_1,Kickoff,Punt
2019_02_SF_CIN_19,Kickoff,Punt
2017_01_OAK_TEN_4,Kickoff,Punt
2021_09_CLE_CIN_10,Kickoff,Punt
2020_14_PIT_BUF_1,Kickoff,Punt
2018_12_SEA_CAR_6,Kickoff,Punt
2016_09_DEN_OAK_1,Kickoff,Punt
2021_10_PHI_DEN_5,Kickoff,Punt
2021_11_MIA_NYJ_5,Kickoff,Punt
2019_16_JAX_ATL_20,Kickoff,Punt
2016_01_MIN_TEN_10,Kickoff,Punt
2019_04_OAK_IND_9,Kickoff,Punt
2020_15_CHI_MIN_6,Kickoff,Punt
2020_10_BUF_ARI_9,Kickoff,Punt
2021_10_KC_LV_1,Kickoff,Punt
2018_14_DET_ARI_16,Kickoff,Punt
2019_07_SF_WAS_14,Kickoff,Punt
2019_13_WAS_CAR_5,Kickoff,Punt
2017_13_LA_ARI_10,Kickoff,Punt
2020_10_SF_NO_13,Kickoff,Punt
2016_10_CLE_BAL_1,Kickoff,Punt
2017_09_BAL_TEN_3,Kickoff,Punt
2019_07_PHI_DAL_9,Kickoff,Punt
2017_07_DAL_SF_6,Kickoff,Punt
2016_06_PIT_MIA_4,Kickoff,Punt
2020_17_NYJ_NE_12,Kickoff,Punt
2016_16_MIA_BUF_1,Kickoff,Punt
2016_09_PHI_NYG_21,Kickoff,Punt
2017_02_MIN_PIT_17,Kickoff,Punt
2020_12_CLE_JAX_1,Kickoff,Punt
2017_17_OAK_LAC_15,Kickoff,Punt
2017_04_NO_MIA_14,Kickoff,Punt
2019_10_LA_PIT_22,Kickoff,Punt
2019_05_NYJ_PHI_18,Kickoff,Punt
2018_03_SF_KC_12,Kickoff,Punt
2018_07_LA_SF_14,Kickoff,Punt
2019_16_KC_CHI_8,Kickoff,Punt
2019_03_LA_CLE_1,Kickoff,Punt
2019_14_CAR_ATL_1,Kickoff,Punt
2021_03_SEA_MIN_11,Kickoff,Punt
2017_10_PIT_IND_15,Kickoff,Punt
2016_10_KC_CAR_16,Kickoff,Punt
2019_01_CIN_SEA_1,Kickoff,Punt
2020_13_CLE_TEN_14,Kickoff,Punt
2016_14_NYJ_SF_21,Kickoff,Punt
2021_17_LA_BAL_7,Kickoff,Punt
2021_10_NO_TEN_20,Kickoff,Punt
2017_17_CLE_PIT_11,Kickoff,Punt
2019_12_CAR_NO_10,Kickoff,Punt
2017_07_ARI_LA_16,Kickoff,Punt
2016_02_PHI_CHI_9,Kickoff,Punt
2017_15_CIN_MIN_7,Kickoff,Punt
2016_05_HOU_MIN_4,Kickoff,Punt
2017_07_TB_BUF_13,Kickoff,Punt
2020_15_CAR_GB_15,Kickoff,Punt
2021_11_WAS_CAR_13,Kickoff,Punt
2019_06_SF_LA_1,Kickoff,Punt
2021_13_TB_ATL_15,Kickoff,Punt
2016_02_DAL_WAS_2,Kickoff,Punt
2017_12_JAX_ARI_7,Kickoff,Punt
2018_11_OAK_ARI_20,Kickoff,Punt
2016_10_GB_TEN_24,Kickoff,Punt
2017_06_MIA_ATL_15,Kickoff,Punt
2017_10_HOU_LA_3,Kickoff,Punt
2016_10_SEA_NE_5,Kickoff,Punt
2019_02_SF_CIN_1,Kickoff,Punt
2020_04_ATL_GB_7,Kickoff,Punt
2017_08_HOU_SEA_2,Kickoff,Punt
2019_03_ATL_IND_2,Kickoff,Punt
2021_07_CAR_NYG_7,Kickoff,Punt
2021_16_TB_CAR_14,Kickoff,Punt
2017_05_TEN_MIA_1,Kickoff,Punt
2021_16_DET_ATL_3,Kickoff,Punt
2020_14_DEN_CAR_15,Kickoff,Punt
2018_08_BAL_CAR_7,Kickoff,Punt
2017_03_SEA_TEN_10,Kickoff,Punt
2019_10_ATL_NO_4,Kickoff,Punt
2016_10_MIA_SD_1,Kickoff,Punt
2020_14_GB_DET_5,Kickoff,Punt
2021_07_ATL_MIA_11,Kickoff,Punt
2018_16_BUF_NE_25,Kickoff,Punt
2019_13_LAC_DEN_9,Kickoff,Punt
2018_04_NYJ_JAX_3,Kickoff,Punt
2019_05_ATL_HOU_1,Kickoff,Punt
2019_14_IND_TB_18,Kickoff,Punt
2017_13_NE_BUF_3,Kickoff,Punt
2016_03_HOU_NE_16,Kickoff,Punt
2016_01_CAR_DEN_10,Kickoff,Punt
2016_11_NE_SF_5,Kickoff,Punt
2019_02_SF_CIN_5,Kickoff,Punt
2018_17_PHI_WAS_10,Kickoff,Punt
2016_08_OAK_TB_21,Kickoff,Punt
2016_16_NYG_PHI_14,Kickoff,Punt
2016_14_ARI_MIA_25,Kickoff,Punt
2016_16_TB_NO_8,Kickoff,Punt
2018_09_HOU_DEN_2,Kickoff,Punt
2018_03_DAL_SEA_21,Kickoff,Punt
2019_03_HOU_LAC_4,Kickoff,Punt
2021_14_DET_DEN_7,Kickoff,Punt
2021_10_TB_WAS_1,Kickoff,Punt
2020_14_PIT_BUF_18,Kickoff,Punt
2017_05_MIN_CHI_19,Kickoff,Punt
2017_17_ARI_SEA_22,Kickoff,Punt
2016_17_NO_ATL_15,Kickoff,Punt
2018_01_SEA_DEN_25,Kickoff,Punt
2019_03_BAL_KC_16,Kickoff,Punt
2017_14_BAL_PIT_12,Kickoff,Punt
2021_15_NYJ_MIA_5,Kickoff,Punt
2019_14_NYG_PHI_1,Kickoff,Punt
2018_13_ARI_GB_1,Kickoff,Punt
2021_05_NO_WAS_14,Kickoff,Punt
2019_10_LA_PIT_7,Kickoff,Punt
2016_13_DAL_MIN_19,Kickoff,Punt
2020_12_CHI_GB_13,Kickoff,Punt
2021_03_MIA_LV_17,Kickoff,Punt
2018_15_ARI_ATL_1,Kickoff,Punt
2018_02_LAC_BUF_13,Kickoff,Punt
2019_08_ARI_NO_16,Kickoff,Punt
2021_03_PHI_DAL_9,Kickoff,Punt
2021_03_CHI_CLE_13,Kickoff,Punt
2019_15_MIA_NYG_20,Kickoff,Punt
2017_13_SF_CHI_6,Kickoff,Punt
2016_14_PIT_BUF_9,Kickoff,Punt
2016_11_JAX_DET_10,Kickoff,Punt
2020_06_CIN_IND_5,Kickoff,Punt
2016_01_CLE_PHI_14,Kickoff,Punt
2021_04_TB_NE_8,Kickoff,Punt
2019_01_DEN_OAK_2,Kickoff,Punt
2020_16_DEN_LAC_8,Kickoff,Punt
2021_09_DEN_DAL_9,Kickoff,Punt
2017_17_GB_DET_9,Kickoff,Punt
2018_08_SEA_DET_8,Kickoff,Punt
2020_03_TEN_MIN_2,Kickoff,Punt
2017_10_PIT_IND_21,Kickoff,Punt
2020_01_PHI_WAS_3,Kickoff,Punt
2021_15_CIN_DEN_1,Kickoff,Punt
2017_02_CLE_BAL_1,Kickoff,Punt
2017_03_TB_MIN_17,Kickoff,Punt
2021_04_TB_NE_12,Kickoff,Punt
2016_14_PIT_BUF_4,Kickoff,Punt
2017_06_PHI_CAR_5,Kickoff,Punt
2016_15_PIT_CIN_4,Kickoff,Punt
2021_07_HOU_ARI_15,Kickoff,Punt
2017_17_GB_DET_12,Kickoff,Punt
2017_13_CAR_NO_13,Kickoff,Punt
2021_06_DAL_NE_23,Kickoff,Punt
2019_02_NO_LA_12,Kickoff,Punt
2021_11_ARI_SEA_10,Kickoff,Punt
2021_11_ARI_SEA_3,Kickoff,Punt
2020_02_BAL_HOU_18,Kickoff,Punt
2018_03_NYG_HOU_3,Kickoff,Punt
2020_02_MIN_IND_15,Kickoff,Punt
2021_08_NE_LAC_18,Kickoff,Punt
2018_02_ARI_LA_8,Kickoff,Punt
2016_12_SEA_TB_7,Kickoff,Punt
2016_03_OAK_TEN_9,Kickoff,Punt
2016_06_NYJ_ARI_16,Kickoff,Punt
2017_03_BAL_JAX_20,Kickoff,Punt
2019_03_TEN_JAX_3,Kickoff,Punt
2018_01_KC_LAC_16,Kickoff,Punt
2016_09_DET_MIN_10,Kickoff,Punt
2019_03_CIN_BUF_22,Kickoff,Punt
2019_08_SEA_ATL_14,Kickoff,Punt
2021_09_ATL_NO_1,Kickoff,Punt
2018_09_TB_CAR_15,Kickoff,Punt
2021_07_HOU_ARI_1,Kickoff,Punt
2021_04_CAR_DAL_1,Kickoff,Punt
2017_09_OAK_MIA_2,Kickoff,Punt
2016_08_OAK_TB_18,Kickoff,Punt
2019_03_NO_SEA_2,Kickoff,Punt
2016_16_MIN_GB_15,Kickoff,Punt
2017_12_SEA_SF_10,Kickoff,Punt
2017_05_BUF_CIN_1,Kickoff,Punt
2020_13_CLE_TEN_8,Kickoff,Punt
2017_06_PHI_CAR_22,Kickoff,Punt
2018_11_PIT_JAX_20,Kickoff,Punt
2017_13_PIT_CIN_16,Kickoff,Punt
2021_16_SF_TEN_6,Kickoff,Punt
2018_07_DAL_WAS_1,Kickoff,Punt
2021_14_NO_NYJ_3,Kickoff,Punt
2017_05_LAC_NYG_17,Kickoff,Punt
2021_09_TEN_LA_18,Kickoff,Punt
2020_09_NO_TB_1,Kickoff,Punt
2020_02_JAX_TEN_13,Kickoff,Punt
2018_17_CHI_MIN_3,Kickoff,Punt
2020_01_LAC_CIN_1,Kickoff,Punt
2019_15_ATL_SF_6,Kickoff,Punt
2019_15_NE_CIN_8,Kickoff,Punt
2021_07_CHI_TB_9,Kickoff,Punt
2017_16_DEN_WAS_6,Kickoff,Punt
2018_17_SF_LA_10,Kickoff,Punt
2018_13_LA_DET_12,Kickoff,Punt
2021_18_TEN_HOU_16,Kickoff,Punt
2018_17_LAC_DEN_14,Kickoff,Punt
2016_01_GB_JAX_3,Kickoff,Punt
2017_10_CLE_DET_6,Kickoff,Punt
2017_02_DAL_DEN_3,Kickoff,Punt
2016_04_MIA_CIN_6,Kickoff,Punt
2018_04_CIN_ATL_10,Kickoff,Punt
2019_01_CIN_SEA_9,Kickoff,Punt
2020_14_MIN_TB_1,Kickoff,Punt
2019_07_ARI_NYG_18,Kickoff,Punt
2016_01_NE_ARI_3,Kickoff,Punt
2016_04_DAL_SF_5,Kickoff,Punt
2018_12_GB_MIN_12,Kickoff,Punt
2017_03_BAL_JAX_3,Kickoff,Punt
2021_08_TEN_IND_7,Kickoff,Punt
2019_02_JAX_HOU_19,Kickoff,Punt
2020_02_ATL_DAL_24,Kickoff,Punt
2019_03_DET_PHI_12,Kickoff,Punt
2016_15_JAX_HOU_18,Kickoff,Punt
2018_04_SF_LAC_9,Kickoff,Punt
2020_02_JAX_TEN_5,Kickoff,Punt
2021_09_ATL_NO_4,Kickoff,Punt
2017_09_KC_DAL_6,Kickoff,Punt
2020_17_SEA_SF_1,Kickoff,Punt
2018_13_CHI_NYG_2,Kickoff,Punt
2019_08_GB_KC_7,Kickoff,Punt
2021_15_WAS_PHI_13,Kickoff,Punt
2021_18_CHI_MIN_8,Kickoff,Punt
2016_13_SF_CHI_19,Kickoff,Punt
2018_16_LA_ARI_4,Kickoff,Punt
2016_10_CHI_TB_1,Kickoff,Punt
2020_17_SEA_SF_6,Kickoff,Punt
2016_17_CLE_PIT_1,Kickoff,Punt
2020_12_NO_DEN_1,Kickoff,Punt
2016_10_CHI_TB_16,Kickoff,Punt
2021_06_LAC_BAL_3,Kickoff,Punt
2020_12_KC_TB_20,Kickoff,Punt
2016_14_HOU_IND_16,Kickoff,Punt
2016_11_NE_SF_16,Kickoff,Punt
2016_02_SEA_LA_15,Kickoff,Punt
2021_05_TEN_JAX_12,Kickoff,Punt
2016_04_OAK_BAL_16,Kickoff,Punt
2021_17_HOU_SF_1,Kickoff,Punt
2019_04_JAX_DEN_17,Kickoff,Punt
2016_07_SEA_ARI_1,Kickoff,Punt
2021_18_LAC_LV_9,Kickoff,Punt
2017_06_SF_WAS_19,Kickoff,Punt
2021_01_BAL_LV_1,Kickoff,Punt
2021_09_BUF_JAX_6,Kickoff,Punt
2020_07_TB_LV_11,Kickoff,Punt
2020_11_ATL_NO_2,Kickoff,Punt
2016_11_MIA_LA_25,Kickoff,Punt
2017_04_NYG_TB_18,Kickoff,Punt
2017_04_CHI_GB_21,Kickoff,Punt
2020_01_PHI_WAS_14,Kickoff,Punt
2017_09_IND_HOU_22,Kickoff,Punt
2020_17_ARI_LA_4,Kickoff,Punt
2021_10_MIN_LAC_11,Kickoff,Punt
2018_10_NE_TEN_21,Kickoff,Punt
2017_16_ATL_NO_3,Kickoff,Punt
2021_11_NO_PHI_13,Kickoff,Punt
2016_07_WAS_DET_14,Kickoff,Punt
2018_05_DEN_NYJ_18,Kickoff,Punt
2016_01_TB_ATL_15,Kickoff,Punt
2017_13_TB_GB_19,Kickoff,Punt
2018_03_IND_PHI_11,Kickoff,Punt
2016_05_HOU_MIN_2,Kickoff,Punt
2019_16_CIN_MIA_4,Kickoff,Punt
2018_16_DEN_OAK_8,Kickoff,Punt
2019_16_CAR_IND_1,Kickoff,Punt
2019_06_NO_JAX_1,Kickoff,Punt
